0.23;0.05;0;0
0.55;0.05;0;0
0.25;0.25;0;0
0.05;0.22;0;0
0.55;0.25;0;0
0.85;0.05;0;0
0.25;0.54;0;0
0.05;0.54;0;0
0.85;0.24;0;0
0.55;0.54;0;0
1.15;0.05;0;0
0.25;0.82;0;0
0.05;0.82;0;0
0.85;0.54;0;0
1.15;0.24;0;0
0.55;0.82;0;0
1.45;0.05;0;0
0.25;1.11;0;0
0.05;1.11;0;0
1.15;0.54;0;0
0.85;0.82;0;0
1.45;0.24;0;0
0.55;1.11;0;0
1.75;0.05;0;0
0.25;1.41;0;0
0.05;1.41;0;0
1.15;0.82;0;0
1.45;0.54;0;0
0.85;1.11;0;0
1.75;0.24;0;0
0.55;1.41;0;0
2.05;0.05;0;0
0.25;1.7;0;0
0.05;1.7;0;0
1.45;0.83;0;0
1.15;1.11;0;0
1.75;0.54;0;0
0.85;1.41;0;0
2.05;0.24;0;0
0.55;1.7;0;0
2.35;0.05;0;0
0.25;1.99;0;0
0.05;1.99;0;0
1.45;1.11;0;0
1.75;0.83;0;0
1.15;1.41;0;0
2.05;0.54;0;0
0.85;1.7;0;0
2.35;0.24;0;0
0.55;1.99;0;0
2.65;0.05;0;0
0.25;2.27;0;0
0.05;2.27;0;0
1.75;1.11;0;0
1.45;1.41;0;0
2.05;0.83;0;0
1.15;1.7;0;0
2.35;0.54;0;0
0.85;1.99;0;0
2.65;0.24;0;0
0.55;2.27;0;0
2.95;0.05;0;0
0.25;2.56;0;0
0.05;2.56;0;0
1.75;1.41;0;0
2.05;1.11;0;0
1.45;1.7;0;0
2.35;0.83;0;0
1.15;1.99;0;0
2.65;0.54;0;0
0.85;2.27;0;0
2.95;0.24;0;0
0.55;2.56;0;0
3.25;0.05;0;0
0.25;2.85;0;0
0.05;2.85;0;0
2.05;1.41;0;0
1.75;1.7;0;0
2.35;1.11;0;0
1.45;1.99;0;0
2.65;0.83;0;0
1.15;2.27;0;0
2.95;0.54;0;0
0.85;2.56;0;0
3.25;0.24;0;0
0.55;2.85;0;0
3.55;0.05;0;0
0.25;3.14;0;0
0.05;3.14;0;0
2.05;1.7;0;0
2.35;1.41;0;0
1.75;1.99;0;0
2.65;1.11;0;0
1.45;2.27;0;0
2.95;0.83;0;0
1.15;2.56;0;0
3.25;0.54;0;0
0.85;2.85;0;0
3.55;0.24;0;0
0.55;3.14;0;0
3.85;0.05;0;0
0.25;3.43;0;0
0.05;3.43;0;0
2.35;1.7;0;0
2.05;1.99;0;0
2.65;1.41;0;0
1.75;2.27;0;0
2.95;1.11;0;0
1.45;2.56;0;0
3.25;0.83;0;0
1.15;2.85;0;0
3.55;0.54;0;0
0.85;3.14;0;0
3.85;0.24;0;0
0.55;3.43;0;0
4.15;0.05;0;0
0.25;3.71;0;0
0.05;3.71;0;0
2.35;1.99;0;0
2.65;1.7;0;0
2.05;2.27;0;0
2.95;1.41;0;0
1.75;2.56;0;0
3.25;1.11;0;0
1.45;2.85;0;0
3.55;0.83;0;0
1.15;3.14;0;0
3.85;0.54;0;0
0.85;3.43;0;0
4.15;0.24;0;0
0.55;3.71;0;0
4.45;0.05;0;0
0.25;4;0;0
0.05;4;0;0
2.65;1.98;0;0
2.35;2.27;0;0
2.95;1.7;0;0
2.05;2.56;0;0
3.25;1.41;0;0
1.75;2.85;0;0
3.55;1.11;0;0
1.45;3.14;0;0
3.85;0.83;0;0
1.15;3.43;0;0
4.15;0.54;0;0
0.85;3.71;0;0
4.45;0.24;0;0
0.55;4;0;0
4.75;0.05;0;0
0.25;4.29;0;0
0.05;4.29;0;0
2.65;2.27;0;0
2.95;1.98;0;0
2.35;2.56;0;0
3.25;1.7;0;0
2.05;2.85;0;0.001
3.55;1.41;0;0
1.75;3.14;0;0.001
3.85;1.11;0;0
1.45;3.43;0;0.001
4.15;0.83;0;0
1.15;3.71;0;0
4.45;0.54;0;0
0.85;4;0;0
4.75;0.25;0;0
0.55;4.29;0;0
5.05;0.05;0;0
0.25;4.57;0;0
0.05;4.57;0;0
2.95;2.27;0;0
2.65;2.56;0;0
3.25;1.98;0;0
2.35;2.85;0;0.001
3.55;1.7;0;0
2.05;3.14;0;0.001
3.85;1.41;0;0
1.75;3.43;0;0.001
4.15;1.11;0;0
1.45;3.71;0;0.001
4.45;0.83;0;0
1.15;4;0;0.001
4.75;0.54;0;0
0.85;4.29;0;0
5.05;0.25;0;0
0.55;4.57;0;0
5.34;0.05;0;0
0.25;4.86;0;0
0.05;4.86;0;0
2.95;2.56;0;0
3.25;2.27;0;0
2.65;2.85;0;0.001
3.55;1.98;0;0
2.35;3.14;0;0.001
3.85;1.7;0;0
2.05;3.43;0;0.001
4.15;1.41;0;0
1.75;3.71;0;0.001
4.45;1.11;0;0
1.45;4;0;0.001
4.75;0.83;0;0
1.15;4.29;0;0.001
5.05;0.54;0;0
0.85;4.57;0;0.001
5.34;0.24;0;0
0.55;4.86;0;0.001
5.64;0.05;0;0
0.23;5.14;0;0.001
0.03;5.1;0;0.001
3.25;2.56;0;0
2.95;2.85;0;0
3.55;2.27;0;0
2.65;3.14;0;0.001
3.85;1.98;0;0
2.35;3.43;0;0.001
4.15;1.7;0;0
2.05;3.71;0;0.001
4.45;1.41;0;0
1.75;4;0;0.001
4.75;1.11;0;0
1.45;4.29;0;0.001
5.05;0.83;0;0
1.15;4.57;0;0.001
5.34;0.54;0;0
0.85;4.86;0;0.001
5.64;0.24;0;0
0.55;5.14;0;0.001
5.93;0.05;0;0
0.2;5.43;0.001;0.001
3.25;2.85;0;0
3.55;2.56;0;0
2.95;3.14;0;0.001
3.85;2.27;0;0
2.65;3.43;0;0.001
4.15;1.98;0;0
2.35;3.71;0;0.001
4.45;1.7;0;0
2.05;4;0;0.001
4.75;1.41;0;0
1.75;4.29;0;0.001
5.05;1.11;0;0
1.45;4.57;0;0.001
5.34;0.83;0;0
1.15;4.86;0;0.001
5.64;0.54;0;0
0.85;5.14;0.001;0.001
5.93;0.24;0;0
0.55;5.43;0.001;0.001
6.22;0.05;0;0
0.2;5.71;0.001;0.002
3.55;2.86;0;0
3.25;3.14;0;0
3.85;2.56;0;0
2.95;3.43;0;0.001
4.15;2.27;0;0
2.65;3.71;0;0.001
4.45;1.98;0;0
2.35;4;0;0.001
4.75;1.7;0;0
2.05;4.29;0;0.001
5.05;1.41;0;0
1.75;4.57;0;0.001
5.34;1.11;0;0
1.45;4.86;0.001;0.001
5.64;0.83;0;0
1.15;5.14;0.001;0.001
5.93;0.54;0;0
0.85;5.43;0.001;0.002
6.22;0.24;0;0
0.55;5.71;0.001;0.002
6.52;0.05;0;0
0.2;6;0.001;0.003
3.55;3.14;0;0
3.85;2.86;0;0
3.25;3.43;0;0.001
4.15;2.56;0;0
2.95;3.71;0;0.001
4.45;2.27;0;0
2.65;4;0;0.001
4.75;1.98;0;0
2.35;4.29;0;0.001
5.05;1.7;0;0
2.05;4.57;0;0.001
5.34;1.41;0;0
1.75;4.86;0.001;0.001
5.64;1.11;0;0
1.45;5.14;0.001;0.001
5.93;0.83;0;0
1.15;5.43;0.001;0.002
6.22;0.54;0;0
0.85;5.71;0.001;0.002
6.52;0.24;0;0
0.55;6;0.001;0.003
6.81;0.05;0;0
0.2;6.29;0.002;0.003
3.85;3.14;0;0
3.55;3.43;0;0
4.15;2.86;0;0
3.25;3.71;0;0.001
4.45;2.56;0;0
2.95;4;0;0.001
4.75;2.27;0;0
2.65;4.29;0;0.001
5.05;1.98;0;0
2.35;4.57;0;0.001
5.34;1.7;0;0
2.05;4.86;0.001;0.001
5.64;1.41;0;0
1.75;5.14;0.001;0.001
5.93;1.11;0;0
1.45;5.43;0.001;0.002
6.22;0.83;0;0
1.15;5.71;0.001;0.002
6.52;0.54;0;0
0.85;6;0.001;0.003
6.81;0.24;0;0
0.55;6.29;0.002;0.003
7.11;0.05;0;0
0.2;6.57;0.002;0.004
3.85;3.43;0;0
4.15;3.14;0;0
3.55;3.71;0;0
4.45;2.86;0;0
3.25;4;0;0.001
4.75;2.56;0;0
2.95;4.29;0;0.001
5.05;2.27;0;0
2.65;4.57;0;0.001
5.34;1.98;0;0
2.35;4.86;0.001;0.001
5.64;1.7;0;0
2.05;5.14;0.001;0.001
5.93;1.41;0;0
1.75;5.43;0.001;0.002
6.22;1.11;0;0
1.45;5.71;0.001;0.002
6.52;0.83;0;0
1.15;6;0.001;0.003
6.81;0.54;0;0
0.85;6.29;0.002;0.003
7.11;0.24;0;0
0.55;6.57;0.002;0.004
7.4;0.05;0;0
0.2;6.86;0.002;0.005
4.15;3.43;0;0
3.85;3.71;0;0
4.45;3.14;0;0
3.55;4;0;0.001
4.75;2.86;0;0
3.25;4.29;0;0.001
5.05;2.56;0;0
2.95;4.57;0;0.001
5.34;2.27;0;0
2.65;4.86;0.001;0.001
5.64;1.98;0;0
2.35;5.14;0.001;0.001
5.93;1.7;0;0
2.05;5.43;0.001;0.002
6.22;1.41;0;0
1.75;5.71;0.001;0.002
6.52;1.11;0;0
1.45;6;0.001;0.003
6.81;0.83;0;0
1.15;6.29;0.002;0.003
7.11;0.54;0;0
0.85;6.57;0.002;0.004
7.4;0.24;0;0
0.55;6.86;0.002;0.005
7.69;0.05;0;0
0.2;7.15;0.003;0.006
4.15;3.71;0;0
4.45;3.43;0;0
3.85;4;0;0
4.75;3.14;0;0
3.55;4.29;0;0.001
5.05;2.86;0;0
3.25;4.57;0;0.001
5.34;2.56;0;0
2.95;4.86;0;0.001
5.64;2.27;0;0
2.65;5.14;0.001;0.001
5.93;1.98;0;0
2.35;5.43;0.001;0.002
6.22;1.7;0;0
2.05;5.71;0.001;0.002
6.52;1.41;0;0
1.75;6;0.001;0.003
6.81;1.11;0;0
1.45;6.29;0.001;0.003
7.11;0.83;0;0
1.15;6.57;0.002;0.004
7.4;0.54;0;0
0.85;6.86;0.002;0.005
7.69;0.24;0;0
0.55;7.15;0.003;0.005
7.99;0.05;0;0
0.2;7.45;0.003;0.006
4.45;3.71;0;0
4.15;4;0;0
4.75;3.43;0;0
3.85;4.29;0;0
5.05;3.14;0;0
3.55;4.57;0;0.001
5.34;2.86;0;0
3.25;4.86;0;0.001
5.64;2.56;0;0
2.95;5.14;0.001;0.001
5.93;2.27;0;0
2.65;5.43;0.001;0.001
6.22;1.98;0;0
2.35;5.71;0.001;0.002
6.52;1.7;0;0
2.05;6;0.001;0.002
6.81;1.41;0;0
1.75;6.29;0.001;0.003
7.11;1.11;0;0
1.45;6.57;0.002;0.004
7.4;0.83;0;0
1.15;6.86;0.002;0.004
7.69;0.54;0;0
0.85;7.15;0.003;0.005
7.99;0.24;0;0
0.55;7.45;0.003;0.006
8.28;0.05;0;0
0.2;7.75;0.004;0.007
4.45;4;0;0
4.75;3.71;0;0
4.15;4.29;0;0
5.05;3.43;0;0
3.85;4.57;0;0
5.34;3.14;0;0
3.55;4.86;0;0.001
5.64;2.86;0;0
3.25;5.14;0;0.001
5.93;2.56;0;0
2.95;5.43;0.001;0.001
6.22;2.27;0;0
2.65;5.71;0.001;0.002
6.52;1.98;0;0
2.35;6;0.001;0.002
6.81;1.7;0;0
2.05;6.29;0.001;0.003
7.11;1.41;0;0
1.75;6.57;0.002;0.003
7.4;1.11;0;0
1.45;6.86;0.002;0.004
7.69;0.83;0;0
1.15;7.15;0.002;0.005
7.99;0.54;0;0
0.85;7.45;0.003;0.006
8.28;0.24;0;0
0.55;7.75;0.003;0.007
8.58;0.05;0;0
0.2;8.05;0.004;0.008
4.75;4;0;0
4.45;4.29;0;0
5.05;3.71;0;0
4.15;4.57;0;0
5.34;3.43;0;0
3.85;4.86;0;0
5.64;3.14;0;0
3.55;5.14;0;0.001
5.93;2.86;0;0
3.25;5.43;0.001;0.001
6.22;2.56;0;0
2.95;5.71;0.001;0.001
6.52;2.27;0;0
2.65;6;0.001;0.002
6.81;1.98;0;0
2.35;6.29;0.001;0.003
7.11;1.7;0;0
2.05;6.57;0.002;0.003
7.4;1.41;0;0
1.75;6.86;0.002;0.004
7.69;1.11;0;0
1.45;7.15;0.002;0.005
7.99;0.83;0;0
1.15;7.45;0.003;0.006
8.28;0.54;0;0
0.85;7.75;0.003;0.007
8.58;0.24;0;0
0.55;8.05;0.004;0.008
8.87;0.05;0;0
0.2;8.35;0.004;0.009
4.75;4.29;0;0
5.05;4;0;0
4.45;4.57;0;0
5.34;3.71;0;0
4.15;4.86;0;0
5.64;3.43;0;0
3.85;5.14;0;0.001
5.93;3.14;0;0
3.55;5.43;0;0.001
6.22;2.86;0;0
3.25;5.71;0.001;0.001
6.52;2.56;0;0
2.95;6;0.001;0.002
6.81;2.27;0;0
2.65;6.29;0.001;0.002
7.11;1.98;0;0
2.35;6.57;0.001;0.003
7.4;1.7;0;0
2.05;6.86;0.002;0.004
7.69;1.41;0;0
1.75;7.15;0.002;0.005
7.99;1.11;0;0
1.45;7.45;0.003;0.006
8.28;0.83;0;0
1.15;7.75;0.003;0.007
8.58;0.54;0;0
0.85;8.05;0.004;0.008
8.87;0.24;0;0
0.55;8.35;0.004;0.009
9.16;0.05;0;0
0.2;8.65;0.005;0.01
5.05;4.29;0;0
4.75;4.57;0;0
5.34;4;0;0
4.45;4.86;0;0
5.64;3.71;0;0
4.15;5.14;0;0
5.93;3.43;0;0
3.85;5.43;0;0.001
6.22;3.14;0;0
3.55;5.71;0;0.001
6.52;2.86;0;0
3.25;6;0.001;0.001
6.81;2.56;0;0
2.95;6.29;0.001;0.002
7.11;2.27;0;0
2.65;6.57;0.001;0.003
7.4;1.98;0;0
2.35;6.86;0.002;0.004
7.69;1.7;0;0
2.05;7.15;0.002;0.004
7.99;1.41;0;0
1.75;7.45;0.003;0.005
8.28;1.11;0;0
1.45;7.75;0.003;0.006
8.58;0.83;0;0
1.15;8.05;0.004;0.007
8.87;0.54;0;0
0.85;8.35;0.004;0.009
9.16;0.24;0;0
0.55;8.65;0.005;0.01
9.46;0.05;0;0
0.2;8.95;0.005;0.011
5.05;4.57;0;0
5.34;4.29;0;0
4.75;4.86;0;0
5.64;4;0;0
4.45;5.14;0;0
5.93;3.71;0;0
4.15;5.43;0;0
6.22;3.43;0;0
3.85;5.71;0;0.001
6.52;3.14;0;0
3.55;6;0.001;0.001
6.81;2.86;0;0
3.25;6.29;0.001;0.002
7.11;2.56;0;0
2.95;6.57;0.001;0.002
7.4;2.27;0;0
2.65;6.86;0.002;0.003
7.69;1.98;0;0
2.35;7.15;0.002;0.004
7.99;1.7;0;0
2.05;7.45;0.002;0.005
8.28;1.41;0;0
1.75;7.75;0.003;0.006
8.58;1.11;0;0
1.45;8.05;0.003;0.007
8.87;0.83;0;0
1.15;8.35;0.004;0.008
9.16;0.54;0;0
0.85;8.65;0.005;0.009
9.46;0.24;0;0
0.55;8.95;0.005;0.011
9.75;0.05;0;0
0.2;9.25;0.006;0.012
5.34;4.57;0;0
5.05;4.86;0;0
5.64;4.29;0;0
4.75;5.14;0;0
5.93;4;0;0
4.45;5.43;0;0
6.22;3.71;0;0
4.15;5.71;0;0
6.52;3.43;0;0
3.85;6;0;0.001
6.81;3.14;0;0
3.55;6.29;0.001;0.001
7.11;2.86;0;0
3.25;6.57;0.001;0.002
7.4;2.56;0;0
2.95;6.86;0.001;0.003
7.69;2.27;0;0
2.65;7.15;0.002;0.004
7.99;1.98;0;0
2.35;7.45;0.002;0.005
8.28;1.7;0;0
2.05;7.75;0.003;0.006
8.58;1.41;0;0
1.75;8.05;0.003;0.007
8.87;1.11;0;0
1.45;8.35;0.004;0.008
9.16;0.83;0;0
1.15;8.65;0.004;0.009
9.46;0.54;0;0
0.85;8.95;0.005;0.01
9.75;0.25;0;0
0.55;9.25;0.005;0.011
10.05;0.05;0;0
0.2;9.55;0.006;0.013
5.34;4.86;0;0
5.64;4.57;0;0
5.05;5.14;0;0
5.93;4.29;0;0
4.75;5.43;0;0
6.22;4;0;0
4.45;5.71;0;0
6.52;3.71;0;0
4.15;6;0;0.001
6.81;3.43;0;0
3.85;6.29;0.001;0.001
7.11;3.14;0;0
3.55;6.57;0.001;0.002
7.4;2.86;0;0
3.25;6.86;0.001;0.002
7.69;2.56;0;0
2.95;7.15;0.002;0.003
7.99;2.27;0;0
2.65;7.45;0.002;0.004
8.28;1.98;0;0
2.35;7.75;0.003;0.005
8.58;1.7;0;0
2.05;8.05;0.003;0.006
8.87;1.41;0;0
1.75;8.35;0.004;0.008
9.16;1.11;0;0
1.45;8.65;0.004;0.009
9.46;0.83;0;0
1.15;8.95;0.005;0.01
9.75;0.54;0;0
0.85;9.25;0.005;0.011
10.05;0.25;0;0
0.55;9.55;0.006;0.012
10.34;0.05;0;0
0.2;9.85;0.006;0.014
5.64;4.86;0;0
5.34;5.14;0;0
5.93;4.57;0;0
5.05;5.43;0;0
6.22;4.29;0;0
4.75;5.71;0;0
6.52;4;0;0
4.45;6;0;0
6.81;3.71;0;0
4.15;6.29;0;0.001
7.11;3.43;0;0
3.85;6.57;0.001;0.001
7.4;3.14;0;0
3.55;6.86;0.001;0.002
7.69;2.86;0;0
3.25;7.15;0.001;0.003
7.99;2.56;0;0
2.95;7.45;0.002;0.004
8.28;2.27;0;0
2.65;7.75;0.002;0.005
8.58;1.98;0;0
2.35;8.05;0.003;0.006
8.87;1.7;0;0
2.05;8.35;0.003;0.007
9.16;1.41;0;0
1.75;8.65;0.004;0.008
9.46;1.11;0;0
1.45;8.95;0.005;0.01
9.75;0.83;0;0
1.15;9.25;0.005;0.011
10.05;0.54;0;0
0.85;9.55;0.006;0.012
10.34;0.24;0;0
0.55;9.85;0.006;0.013
10.64;0.05;0;0
5.64;5.14;0;0
5.93;4.86;0;0
5.34;5.43;0;0
6.22;4.57;0;0
5.05;5.71;0;0
6.52;4.29;0;0
4.75;6;0;0
6.81;4;0;0
4.45;6.29;0;0
7.11;3.71;0;0
4.15;6.57;0;0.001
7.4;3.43;0;0
3.85;6.86;0.001;0.002
7.69;3.14;0;0
3.55;7.15;0.001;0.003
7.99;2.86;0;0
3.25;7.45;0.002;0.004
8.28;2.56;0;0
2.95;7.75;0.002;0.005
8.58;2.27;0;0
2.65;8.05;0.003;0.006
8.87;1.98;0;0
2.35;8.35;0.003;0.007
9.16;1.7;0;0
2.05;8.65;0.004;0.008
9.46;1.41;0;0
1.75;8.95;0.004;0.009
9.75;1.11;0;0
1.45;9.25;0.005;0.01
10.05;0.83;0;0
1.15;9.55;0.006;0.012
10.34;0.54;0;0
0.85;9.85;0.006;0.013
10.64;0.24;0;0
10.93;0.05;0;0
5.93;5.14;0;0
5.64;5.43;0;0
6.22;4.86;0;0
5.34;5.71;0;0
6.52;4.57;0;0
5.05;6;0;0
6.81;4.29;0;0
4.75;6.29;0;0
7.11;4;0;0
4.45;6.57;0;0.001
7.4;3.71;0;0
4.15;6.86;0.001;0.001
7.69;3.43;0;0
3.85;7.15;0.001;0.002
7.99;3.14;0;0
3.55;7.45;0.001;0.003
8.28;2.86;0;0
3.25;7.75;0.002;0.004
8.58;2.56;0;0
2.95;8.05;0.003;0.005
8.87;2.27;0;0
2.65;8.35;0.003;0.006
9.16;1.98;0;0
2.35;8.65;0.004;0.008
9.46;1.7;0;0
2.05;8.95;0.004;0.009
9.75;1.41;0;0
1.75;9.25;0.005;0.01
10.05;1.11;0;0
1.45;9.55;0.005;0.011
10.34;0.83;0;0
1.15;9.85;0.006;0.012
10.64;0.54;0;0
10.93;0.24;0;0
11.22;0.05;0;0
5.93;5.43;0;0
6.22;5.14;0;0
5.64;5.71;0;0
6.52;4.86;0;0
5.34;6;0;0
6.81;4.57;0;0
5.05;6.29;0;0
7.11;4.29;0;0
4.75;6.57;0;0
7.4;4;0;0
4.45;6.86;0;0.001
7.69;3.71;0;0
4.15;7.15;0.001;0.002
7.99;3.43;0;0
3.85;7.45;0.001;0.003
8.28;3.14;0;0
3.55;7.75;0.002;0.004
8.58;2.86;0;0
3.25;8.05;0.002;0.005
8.87;2.56;0;0
2.95;8.35;0.003;0.006
9.16;2.27;0;0
2.65;8.65;0.003;0.007
9.46;1.98;0;0
2.35;8.95;0.004;0.008
9.75;1.7;0;0
2.05;9.25;0.005;0.01
10.05;1.41;0;0
1.75;9.55;0.005;0.011
10.34;1.11;0;0
1.45;9.85;0.006;0.012
10.64;0.83;0;0
10.93;0.54;0;0
11.22;0.24;0;0
11.52;0.05;0;0
6.22;5.43;0;0
5.93;5.71;0;0
6.52;5.14;0;0
5.64;6;0;0
6.81;4.86;0;0
5.34;6.29;0;0
7.11;4.57;0;0
5.05;6.57;0;0
7.4;4.29;0;0
4.75;6.86;0;0.001
7.69;4;0;0
4.45;7.15;0.001;0.001
7.99;3.71;0;0
4.15;7.45;0.001;0.002
8.28;3.43;0;0
3.85;7.75;0.002;0.003
8.58;3.14;0;0
3.55;8.05;0.002;0.004
8.87;2.86;0;0
3.25;8.35;0.003;0.006
9.16;2.56;0;0
2.95;8.65;0.003;0.007
9.46;2.27;0;0
2.65;8.95;0.004;0.008
9.75;1.98;0;0
2.35;9.25;0.004;0.009
10.05;1.7;0;0
2.05;9.55;0.005;0.01
10.34;1.41;0;0
1.75;9.85;0.006;0.012
10.64;1.11;0;0
10.93;0.83;0;0
11.22;0.54;0;0
11.52;0.24;0;0
11.81;0.05;0;0
6.22;5.71;0;0
6.52;5.43;0;0
5.93;6;0;0
6.81;5.14;0;0
5.64;6.29;0;0
7.11;4.86;0;0
5.34;6.57;0;0
7.4;4.57;0;0
5.05;6.86;0;0
7.69;4.29;0;0
4.75;7.15;0;0.001
7.99;4;0;0
4.45;7.45;0.001;0.002
8.28;3.71;0;0
4.15;7.75;0.001;0.003
8.58;3.43;0;0
3.85;8.05;0.002;0.004
8.87;3.14;0;0
3.55;8.35;0.002;0.005
9.16;2.86;0;0
3.25;8.65;0.003;0.006
9.46;2.56;0;0
2.95;8.95;0.004;0.007
9.75;2.27;0;0
2.65;9.25;0.004;0.009
10.05;1.98;0;0
2.35;9.55;0.005;0.01
10.34;1.7;0;0
2.05;9.85;0.005;0.011
10.64;1.41;0;0
10.93;1.11;0;0
11.22;0.83;0;0
11.52;0.54;0;0
11.81;0.24;0;0
12.11;0.05;0;0
6.52;5.71;0;0
6.22;6;0;0
6.81;5.43;0;0
5.93;6.29;0;0
7.11;5.14;0;0
5.64;6.57;0;0
7.4;4.86;0;0
5.34;6.86;0;0
7.69;4.57;0;0
5.05;7.15;0;0.001
7.99;4.29;0;0
4.75;7.45;0.001;0.001
8.28;4;0;0
4.45;7.75;0.001;0.002
8.58;3.71;0;0
4.15;8.05;0.002;0.004
8.87;3.43;0;0
3.85;8.35;0.002;0.005
9.16;3.14;0;0
3.55;8.65;0.003;0.006
9.46;2.86;0;0
3.25;8.95;0.003;0.007
9.75;2.56;0;0
2.95;9.25;0.004;0.008
10.05;2.27;0;0
2.65;9.55;0.005;0.009
10.34;1.98;0;0
2.35;9.85;0.005;0.011
10.64;1.7;0;0
10.93;1.41;0;0
11.22;1.11;0;0
11.52;0.83;0;0
11.81;0.54;0;0
12.11;0.24;0;0
12.4;0.05;0;0
6.52;6;0;0
6.81;5.71;0;0
6.22;6.29;0;0
7.11;5.43;0;0
5.93;6.57;0;0
7.4;5.14;0;0
5.64;6.86;0;0
7.69;4.86;0;0
5.34;7.15;0;0.001
7.99;4.57;0;0
5.05;7.45;0.001;0.001
8.28;4.29;0;0
4.75;7.75;0.001;0.002
8.58;4;0;0
4.45;8.05;0.002;0.003
8.87;3.71;0;0
4.15;8.35;0.002;0.004
9.16;3.43;0;0
3.85;8.65;0.003;0.005
9.46;3.14;0;0
3.55;8.95;0.003;0.007
9.75;2.86;0;0
3.25;9.25;0.004;0.008
10.05;2.56;0;0
2.95;9.55;0.004;0.009
10.34;2.27;0;0
2.65;9.85;0.005;0.01
10.64;1.98;0;0
10.93;1.7;0;0
11.22;1.41;0;0
11.52;1.11;0;0
11.81;0.83;0;0
12.11;0.54;0;0
12.4;0.24;0;0
12.69;0.05;0;0
6.81;6;0;0
6.52;6.29;0;0
7.11;5.71;0;0
6.22;6.57;0;0
7.4;5.43;0;0
5.93;6.86;0;0
7.69;5.14;0;0
5.64;7.15;0;0.001
7.99;4.86;0;0
5.34;7.45;0.001;0.001
8.28;4.57;0;0
5.05;7.75;0.001;0.002
8.58;4.29;0;0
4.75;8.05;0.001;0.003
8.87;4;0;0
4.45;8.35;0.002;0.004
9.16;3.71;0;0
4.15;8.65;0.002;0.005
9.46;3.43;0;0
3.85;8.95;0.003;0.006
9.75;3.14;0;0
3.55;9.25;0.004;0.007
10.05;2.86;0;0
3.25;9.55;0.004;0.009
10.34;2.56;0;0
2.95;9.85;0.005;0.01
10.64;2.27;0;0
10.93;1.98;0;0
11.22;1.7;0;0
11.52;1.41;0;0
11.81;1.11;0;0
12.11;0.83;0;0
12.4;0.54;0;0
12.69;0.24;0;0
12.99;0.05;0;0
6.81;6.29;0;0
7.11;6;0;0
6.52;6.57;0;0
7.4;5.71;0;0
6.22;6.86;0;0
7.69;5.43;0;0
5.93;7.15;0;0.001
7.99;5.14;0;0
5.64;7.45;0.001;0.001
8.28;4.86;0;0
5.34;7.75;0.001;0.002
8.58;4.57;0;0
